# timestamp tx ty tz qx qy qz qw
1403636620.7635558 0.0 0.0 0.0 0.04505081617603996 0.7936184880352316 0.0 0.606745514536816
1403636620.8135555 -2.8098186254951638e-05 7.808584445366765e-05 -6.74663617102959e-05 0.04504967881364605 0.7936047114079748 -9.179116535203534e-05 0.6067636113382495
1403636620.8635557 -1.8948274165533743e-05 0.00020332362361135767 -0.00011675164429428872 0.04505512876023495 0.7936064002184554 -7.543491909891943e-05 0.6067610000768643
1403636620.9135556 -5.264456259803323e-05 0.00027510036285391805 -0.00016598285519892712 0.04509554154359213 0.7936028989150574 -0.00012515540436021432 0.6067625691344452
1403636620.9635556 -0.00015079712769514456 0.0003513230234081956 -0.00022292738322948172 0.04511548219562099 0.7936322029759425 -8.901001586971021e-05 0.6067227634950135
1403636621.0135555 -0.000273041281934114 0.00040917612563532964 -0.00031941937538217395 0.04510634296812871 0.793685455812557 -0.0001070635456167579 0.606653775718121
1403636621.0635557 -0.0004408652097531635 0.0005428656159221551 -0.00037533766711137705 0.044818259324321014 0.7936312234215077 0.00035228563260515677 0.6067459771077612
1403636621.1135554 -0.00060503288944011 0.0002809339472474854 -0.0004751463195807008 0.04506884333744911 0.793653124575813 -0.0002039002944979898 0.6066988343782633
1403636621.1635556 -0.0008854560458475061 0.00023951720018920727 -0.0006140572081147559 0.04472427511712273 0.7936597990373957 0.00023731654465886865 0.6067155892904238
1403636621.2135556 -0.0012416386143883674 3.162501577642091e-05 -0.0007866076485005765 0.044997425155174776 0.7935935092719881 -9.876633623324586e-05 0.6067821388406107
1403636621.2635558 -0.0016537520519627144 1.6495223521719858e-05 -0.0009641378674579778 0.04479237300424439 0.7936654259712954 0.00023250643158825117 0.6067032065839195
1403636621.3135555 -0.0021620797660371334 -0.00013183887398709857 -0.0011613055310946273 0.04500465073919114 0.7936716667864708 -9.078081644961168e-05 0.6066793704347231
1403636621.3635557 -0.0026622034331365047 -9.05313704826148e-05 -0.0013380393174496348 0.0448454777960468 0.7936578897682391 0.00015439264922654286 0.6067091669760559
1403636621.4135556 -0.0030920145689733525 -0.00021266050099899607 -0.0016243611358995695 0.0450608691570044 0.7936935357971456 -0.0001756414057898454 0.6066465679905699
1403636621.4635556 -0.0034983078101847973 -0.00014448890458104347 -0.0018482684834139201 0.044874667950457255 0.7936578515087024 0.00012495548697900259 0.6067070654781044
1403636621.5135555 -0.003880147659557777 -0.00015003812279792286 -0.002110010087596071 0.04498878371323547 0.793697623405737 -7.033854663040129e-05 0.6066465915115468
1403636621.5635557 -0.004259943319829179 9.980568938576492e-06 -0.002396857936763 0.044835721262619165 0.7937074897679056 0.00015518711202387012 0.6066449989097007
1403636621.6135554 -0.004686964093145381 5.286689340547256e-05 -0.0026554761799050604 0.045019736337119004 0.7937156268312224 -5.850735081631041e-05 0.6066207411892093
1403636621.6635556 -0.00517306383868366 0.00022071891640704553 -0.0028725837905864307 0.044886867662910834 0.7937278913293919 0.0001644960009990787 0.6066145205798117
1403636621.7135556 -0.0010273302886277579 -0.004556580248842758 0.00206639212006098 0.044731988107683265 0.7935512187530944 -0.0001248756377068522 0.6068570646054041
1403636621.7635558 -0.0011925392432767963 -0.004677330126794984 0.002018885000051884 0.04462232143074356 0.7935377019659886 -1.4568606789405938e-05 0.6068828254090116
1403636621.8135555 -0.00013001578215538455 -0.005113334912036599 0.0023825552342437908 0.04489595568174913 0.7936430260614615 -0.00012730138198777872 0.6067248834041562
1403636621.8635557 -0.00027499959237016117 -0.005197342138319825 0.002231724906757099 0.044849562736302445 0.79369234576247 -5.5211348261449725e-05 0.606663806364066
1403636621.9135556 0.000534819136143366 -0.004494522240048228 0.0034044894201640872 0.04502497076587257 0.7935237371557741 -0.00034359660146560247 0.6068712487169265
1403636621.9635556 0.0005376966048488936 -0.004420170623305023 0.003300214104716109 0.045033084261295014 0.7934681337883315 -0.0004154034634555322 0.6069433000077851
1403636622.0135555 0.0004448081790221896 -0.004686436015894308 0.0031425133293878677 0.04494209371298983 0.7935632446813707 -0.00021590305336194083 0.6068257890773425
1403636622.0635557 0.00047169628950071406 -0.00472056291648055 0.003006328068315216 0.044967161500210115 0.793523449114748 -0.00031778635855304654 0.6068759256252287
1403636622.1135554 0.0011885012478253492 -0.004701814903883366 0.0035533882297480277 0.04517053026820419 0.7935545968757464 -0.0003761809541085468 0.6068200585515863
1403636622.1635556 0.0012066566235290016 -0.004625240597628008 0.003399434233143928 0.0451340976771146 0.7935448065951167 -0.0003973858643982143 0.6068355586460521
1403636622.2135556 0.0019683731182269337 -0.004512052249224605 0.003894982404915326 0.045207835515295745 0.7935262226139674 -0.0005374715726803121 0.6068542631936755
1403636622.2635558 0.002125471827487734 -0.004312295793639827 0.0037783020554411927 0.04517524020519336 0.7935710966021008 -0.0005158811792784433 0.6067980274990612
1403636622.3135555 0.002345213844071685 -0.0031592849045648406 0.004387714541412849 0.045117294734904535 0.7933937042469827 -0.000517174638817445 0.6070342595829727
1403636622.3635557 0.0027446447237865976 -0.0028743280020904443 0.004357938572017701 0.045077389511762 0.7934054777886032 -0.00048537647884888105 0.6070218621923901
1403636622.4135556 0.0023178809486270424 -0.002922311172577294 0.004646023954374371 0.04510189031119591 0.7934411522718525 -0.0005920336472759199 0.6069733164382372
1403636622.4635556 0.002495028551603252 -0.0026908139566647975 0.004553211435833339 0.045087079997080726 0.7934188492972274 -0.0005795534689449226 0.6070035822917168
1403636622.5135555 0.0020890411114487142 -0.002462447206717816 0.004519779593659309 0.044899579808368846 0.7934518849150638 -0.0005040089689094242 0.6069743652187658
1403636622.5635557 0.002195912100624877 -0.0023292716907835605 0.004406912753469225 0.04491765575231951 0.7934545507048386 -0.0004936091478805062 0.6069695515571666
1403636622.6135554 0.0025361244527928707 -0.0013785040149066846 0.004738062326767625 0.0446571487769327 0.7934692611867331 -0.00044684091406546253 0.6069695799198609
1403636622.6635556 0.002617357988788327 -0.0012900503234749786 0.0046800964009704035 0.044641039004809015 0.7934191949900308 -0.0005405056690454666 0.6070361327891153
1403636622.7135556 0.0026038390489769047 -0.0016230098552701862 0.004569749305619808 0.04481277612203209 0.7934111260649938 -0.0005172135349771149 0.6070340456866274
1403636622.7635558 0.0027434411827332223 -0.0014342692513810735 0.004492467881516876 0.04478160108193381 0.7933893515123615 -0.0005188624861898125 0.607064803701428
1403636622.8135555 0.003377216690777118 -0.0007995944600570327 0.005011522180194047 0.044856524627387456 0.7933794558732874 -0.0003875934922375695 0.6070723029160889
1403636622.8635557 0.003537271205178212 -0.00046221353473236375 0.005025814668077721 0.04491211999111755 0.7933259816531487 -0.00033186571130799166 0.607138104698693
1403636622.9135556 0.002046738732086396 0.0016112669322365162 0.00496320064477918 0.04471414086412427 0.7931363330260742 -0.00026861288790886264 0.6074004697790839
1403636622.9635556 0.0635072691734684 0.05044977545489711 -0.012903885922069515 0.04335247579381334 0.7951393413011906 0.0011194091547084783 0.6048741502831808
1403636623.0135555 0.06317155629177543 0.04895883907381614 -0.013088680057619742 0.04329095040087455 0.7950069238380499 0.0013448512776757702 0.6050521267114023
1403636623.0635557 0.06251641727824518 0.04882894000326374 -0.01312557157042792 0.043305922889014435 0.7950515962577173 0.001345073920195191 0.60499235293261
1403636623.1135554 0.06292131466788409 0.04533709829118014 -0.012878448087747017 0.043662875210964375 0.7951992573733144 0.0011542713957209088 0.604772983902874
1403636623.1635556 0.06193554409621363 0.045112684385973705 -0.013069941092774694 0.04360706921843687 0.7952803403750017 0.0012166585558703509 0.6046702601163367
1403636623.2135556 0.06122599850305371 0.03944912324470172 -0.013316136293035618 0.04406491864863651 0.7954276308989325 0.0009903216771915632 0.604443699785163
1403636623.2635558 0.059819726145133686 0.03929077945950278 -0.01355763645282608 0.04410470769659058 0.7954943772350568 0.0008890219308787721 0.6043531088580699
1403636623.3135555 0.05797145328888722 0.033600668094758875 -0.013350761978766753 0.044600208042514695 0.7954992835327549 0.0007525227657902232 0.6043104707440745
1403636623.3635557 0.056480706150423235 0.033571129365328134 -0.013753752749135864 0.04476598556063863 0.795632185688561 0.0005372150940632535 0.6041234501599575
1403636623.4135556 0.05437161600112137 0.028555718051383214 -0.014106541947263008 0.04513031072475688 0.795712583612035 0.0004452722402160184 0.6039905140546324
1403636623.4635556 0.05286801251340454 0.028687031883693707 -0.014470665919147665 0.045218546037352134 0.7956218505697952 0.00036490970111291356 0.6041034852002365
1403636623.5135555 0.05197383952322846 0.02641856931541236 -0.013663939329483624 0.04561389296570703 0.7958845448140364 0.0001517910364394464 0.6037277043950761
1403636623.5635557 0.05059306704616297 0.02715556862674639 -0.014385825931796315 0.04573520655698754 0.7960171718861586 5.595771775580699e-06 0.6035436628051353
1403636623.6135554 0.04966161919961459 0.026916253045026723 -0.014628190382728824 0.046055137922816 0.7961441115409417 -0.00011629647425848822 0.6033518578779096
1403636623.6635556 0.046648509998287485 0.02783264006498281 -0.01511127287932734 0.045995814447370255 0.7961985148036195 -9.528691067559094e-05 0.6032845937020423
1403636623.7135556 0.04358504767967643 0.03085374079016745 -0.015584119344673531 0.045855039324269625 0.7961695526532951 -1.815957852890509e-05 0.6033335383240775
1403636623.7635558 0.03995739624085645 0.031836942019452606 -0.016066734851329322 0.04601057788917604 0.796163709229746 8.100897512494178e-05 0.603329402785396
1403636623.8135555 0.029452844166522656 0.02027880404534269 0.00012373469400650539 0.04463890806651676 0.7954479970251364 0.0006096979606075616 0.6043752809171835
1403636623.8635557 0.02586563561311437 0.021239314662482044 -0.0004212253905419001 0.04488381495364549 0.7954105887799199 0.0006334647059044275 0.6044063510044004
1403636623.9135556 0.029080506333190047 0.007453154548528254 0.004655358646279146 0.04630748968688744 0.7955820130638106 0.00038080738416502595 0.6040734490721883
1403636623.9635556 0.02470563552666038 0.009288055777443936 0.0037989700416890437 0.046667838305305354 0.7955428893779661 0.0003166615654596031 0.6040972800414848
1403636624.0135555 0.020281604698494788 0.011105038470942213 0.0030835917833826956 0.0462220766034523 0.7955270526522168 0.0004612310622739088 0.6041523114239064
1403636624.0635557 0.015397985475466433 0.013127523089123773 0.002498399494630024 0.046513890729251245 0.7956404823269908 0.00048612739351797584 0.6039805001255074
1403636624.1135554 0.010490822829098887 0.014909061863203937 0.001871801330847803 0.04675461743373199 0.7959414578730094 0.0010596945840321754 0.6035644774462811
1403636624.1635556 0.0059484075406164615 0.016838939724676077 0.0011678399983664277 0.04727076137533019 0.7959218087674037 0.0010061522540541666 0.6035502771974036
1403636624.2135556 0.001097502818825344 0.018153687962503974 0.0007750279377667296 0.046882724214013766 0.7961059860612264 0.0011495826985396783 0.6033373414495199
1403636624.2635558 -0.004261241668247044 0.02030761239176294 0.0006991675251452105 0.04696342745609529 0.7961960789153241 0.0011291707040165138 0.6032122059233882
1403636624.3135555 -0.010397998872025931 0.02254375694231572 0.00030471490640922967 0.04706504916940957 0.7978926408530649 0.0022421879909233977 0.6009552291246132
1403636624.3635557 -0.01592473240007972 0.025710200335889104 -0.00014823485628074275 0.047827410662032 0.8008967504065422 0.0033193932261611258 0.5968801517944925
1403636624.4135556 -0.018344622090321342 0.025801725090145673 -7.974258723057756e-05 0.048818747588612044 0.8024750746497499 0.006562090942877465 0.5946489917692748
1403636624.4635556 -0.017999757495984637 0.031039750136895857 0.0002717369315356407 0.05008175636447066 0.8048515559056707 0.0063211410970376814 0.5913254888899194
1403636624.5135555 -0.008974258762533712 0.04293481775414508 0.0005351957676442263 0.049983210754378685 0.8064276730924141 0.005136597619722937 0.5891941123927928
1403636624.5635557 -0.009954400697753314 0.048173912918821594 0.0006937252249519787 0.05110654375404429 0.8084948753840255 0.006296369144660214 0.5862461201567812
1403636624.6135554 -0.0122741609789523 0.045615976199148756 0.0007941028181030264 0.049915633587672315 0.8090991529346039 0.008732517131432865 0.5854833331433072
1403636624.6635556 -0.014771344699133531 0.049686969565801896 0.0010604912784736862 0.04916140254432779 0.8081493967031254 0.01184900720635616 0.5868026159932084
1403636624.7135556 -0.006101775410137467 0.05644249061000834 -0.001971688270208183 0.046991410410772774 0.8083082537161949 0.015704585402528233 0.5866710665434393
1403636624.7635558 -0.005146100104730902 0.06360791849690373 -0.0025144706171912235 0.04523693554755209 0.8070271381352494 0.018501245124912642 0.5884883362517253
1403636624.8135555 0.0021509472283608696 0.07215211698548472 -0.0035640629733549715 0.04100035512038931 0.8095431739985427 0.023935659774500715 0.585137509055373
1403636624.8635557 0.005215323152890083 0.07744066779479228 -0.0017357248339621948 0.03668005369343901 0.8122201945112918 0.029234024736893908 0.5814622095087251
1403636624.9135556 0.00939460045896872 0.08536929892657888 0.0019338811274103697 0.03197035560648177 0.816643761098916 0.035616506432702914 0.5751541778428987
1403636624.9635556 0.014962229301274103 0.09242595490090671 0.009308300861736122 0.027421582726947145 0.8206591825891377 0.041375620822615346 0.5692579563207006
1403636625.0135555 0.02146856406138241 0.0985721339094707 0.01796639086864936 0.024538168983131218 0.8241800154019445 0.04487818587394456 0.5640134119927198
1403636625.0635557 0.026243609116241937 0.10354176255592708 0.03230305509131735 0.023147488766120928 0.827727527924461 0.046729550258121054 0.5587017830762282
1403636625.1135554 0.0308671603794254 0.10657639646247519 0.04514461629450401 0.022782229865223512 0.8306002162880721 0.04634943525149999 0.5544690979274166
1403636625.1635556 0.032744351758279555 0.10978129133360646 0.05839368805342025 0.025414181310394506 0.8317454878172185 0.042180265618535086 0.5529687044276279
1403636625.2135556 0.03586790085374208 0.11017997084286048 0.07238901842149346 0.027373618786555153 0.8308290993920997 0.038639040823321515 0.554509438262411
1403636625.2635558 0.03512911723070819 0.11232389365940225 0.08677983278489673 0.028935205227306644 0.8283928762285654 0.03578478408647025 0.558253925861792
1403636625.3135555 0.036482952264975256 0.10839631698838191 0.0941618030537997 0.029802430428403987 0.8261576238133919 0.033598722466724566 0.5616462602067018
1403636625.3635557 0.03350243782337527 0.10977549916226884 0.09967517297240089 0.029885732458028846 0.8249002612212426 0.03182399408576455 0.5635899532754308
1403636625.4135556 0.03461420546097521 0.10981488164598306 0.10087312217842824 0.029605870522406996 0.8255829654885702 0.031170726495550406 0.5626407782372767
1403636625.4635556 0.03028163529926835 0.11135940235833013 0.09780561700567905 0.029030118172572485 0.8273995195219898 0.030783058198365746 0.5600175806719133
1403636625.5135555 0.031660243627035636 0.1127638982761025 0.09306211949349438 0.028900610611530434 0.8281714479312727 0.030199930208114796 0.5589139215953786
